run_name,model_family,train_rows,valid_rows,test_rows,valid_macro_f1,valid_balanced_accuracy,valid_accuracy,valid_log_loss,best_iteration
01B_run_0004_h06_band000125_logreg,logistic_regression,34695,11756,6720,0.4377568428760091,0.43880858321717303,0.48860156515821707,1.0352598870524075,0
01B_run_0001_h06_band000125_lightgbm,lightgbm,34695,11756,6720,0.4357346866182666,0.4359602548869244,0.4809458999659748,1.018597728675886,86
01B_run_0003_h06_band000125_catboost,catboost,34695,11756,6720,0.4355442687520125,0.4352280872832836,0.48086083701939436,1.019778984985942,245
01B_run_0002_h06_band000125_xgboost,xgboost,34695,11756,6720,0.43272829356690096,0.4330208888740447,0.4839231030962913,1.028510991032,500
