run_name,band,train_rows,valid_rows,test_rows,valid_macro_f1,valid_balanced_accuracy,valid_accuracy,valid_log_loss,best_iteration
01A_run_0003_h06_band000125_lgbm,0.00125,34695,11756,6720,0.4357346866182666,0.4359602548869244,0.4809458999659748,1.018597728675886,86
01A_run_0002_h06_band000100_lgbm,0.001,34695,11756,6720,0.42045150944788245,0.42424349185030524,0.4435182034705682,1.0410081191100433,45
01A_run_0001_h06_band000075_lgbm,0.00075,34695,11756,6720,0.40923984597184243,0.4220567039798951,0.4155324940455937,1.0574924417411784,57
